id,linha_original,fonte,disciplina,hierarquia_codigo,nivel_profundidade,assunto_nivel_1,assunto_nivel_2,assunto_nivel_3,assunto_nivel_4,assunto_especifico,quantidade_encontrada,porcentagem_encontrada,quantidade_caderno,porcentagem_caderno,ano,banca,cargo,split
59df88251e2a09fa,149,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),12.01.10,3,Processo Administrativo,Processo Administrativo Federal (Lei 9.784/1999),Dos Prazos e das Sanções (arts. 66 a 68 da Lei nº 9.784/1999),,Dos Prazos e das Sanções (arts. 66 a 68 da Lei nº 9.784/1999),12,0.02,12,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
4010442107e40972,150,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),12.01.11,3,Processo Administrativo,Processo Administrativo Federal (Lei 9.784/1999),Das Disposições Finais (arts. 69 e 70 da Lei nº 9.784/1999),,Das Disposições Finais (arts. 69 e 70 da Lei nº 9.784/1999),12,0.02,12,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
15585771b6daef99,151,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),12.01.12,3,Processo Administrativo,Processo Administrativo Federal (Lei 9.784/1999),Tópicos Mesclados da Lei nº 9.784/1999,,Tópicos Mesclados da Lei nº 9.784/1999,65,0.1,65,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
81e89cc0f7130119,157,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.01,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),"Objetivos, Fases e Formalidades (arts. 11 a 17 da Lei nº 14.133/2021)",,"Objetivos, Fases e Formalidades (arts. 11 a 17 da Lei nº 14.133/2021)",118,0.18,118,0.18,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
24ade1fe77e5fbd8,158,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.02,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),Instrução do Processo Licitatório (arts. 18 a 27 da Lei nº 14.133/2021),,Instrução do Processo Licitatório (arts. 18 a 27 da Lei nº 14.133/2021),133,0.2,133,0.2,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
21dd1f980153fea6,159,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.03,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),Modalidades de Licitação (arts. 28 a 32 da Lei nº 14.133/2021),,Modalidades de Licitação (arts. 28 a 32 da Lei nº 14.133/2021),726,1.09,726,1.09,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
de59bfbf8cef2e99,160,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.04,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),Critérios de Julgamento (arts. 33 a 39 da Lei nº 14.133/2021),,Critérios de Julgamento (arts. 33 a 39 da Lei nº 14.133/2021),123,0.18,123,0.18,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
95bb4ce1a3c22750,161,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.05,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),"Disposições Setoriais, Compras, Serviços (arts. 40 a 52 da Lei nº 14.133/2021)",,"Disposições Setoriais, Compras, Serviços (arts. 40 a 52 da Lei nº 14.133/2021)",87,0.13,87,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
298a74feb13e259a,162,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.06,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),Divulgação do Edital de Licitação (arts. 53 a 54 da Lei nº 14.133/2021),,Divulgação do Edital de Licitação (arts. 53 a 54 da Lei nº 14.133/2021),21,0.03,21,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
90ab0710d07b0730,163,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.07,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),"Fases da Licitação - Julgamento, Habilitação e Encerramento (arts. 55 a 71 da Lei nº 14.133/2021)",,"Fases da Licitação - Julgamento, Habilitação e Encerramento (arts. 55 a 71 da Lei nº 14.133/2021)",540,0.81,540,0.81,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
ef88fea11c314351,164,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.08,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),"Contratação Direta, Inexigibilidade e Dispensa (arts. 72 a 75 da Lei nº 14.133/2021)",,"Contratação Direta, Inexigibilidade e Dispensa (arts. 72 a 75 da Lei nº 14.133/2021)",780,1.17,780,1.17,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
69e1953be9f1846f,165,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.09,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),Alienações (arts. 76 e 77 da Lei nº 14.133/2021),,Alienações (arts. 76 e 77 da Lei nº 14.133/2021),97,0.15,97,0.15,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c346ee2574865257,166,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03.10,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),Instrumentos Auxiliares (arts. 78 a 88 da Lei nº 14.133/2021),,Instrumentos Auxiliares (arts. 78 a 88 da Lei nº 14.133/2021),50,0.07,50,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
cb5ddda3ec00012c,168,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.01,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Conceitos e Características dos Contratos Administrativos. Formalização dos Contratos (arts. 89 a 95 da Lei nº 14.133/2021),,Conceitos e Características dos Contratos Administrativos. Formalização dos Contratos (arts. 89 a 95 da Lei nº 14.133/2021),361,0.54,361,0.54,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b888f58ed83e52f4,169,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.02,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Garantias (arts. 96 a 102 da Lei nº 14.133/2021),,Garantias (arts. 96 a 102 da Lei nº 14.133/2021),86,0.13,86,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
bfa125aedc6cf76f,170,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.03,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Alocação de Riscos (art. 103 da Lei nº 14.133/2021),,Alocação de Riscos (art. 103 da Lei nº 14.133/2021),4,0.01,4,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
dbde5cc1af4ae1d4,171,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.04,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Prerrogativas da Administração (art. 104 da Lei nº 14.133/2021),,Prerrogativas da Administração (art. 104 da Lei nº 14.133/2021),46,0.07,46,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
76da4b8c4dad7c59,172,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.05,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Duração dos Contratos (arts. 105 a 114 da Lei nº 14.133/2021),,Duração dos Contratos (arts. 105 a 114 da Lei nº 14.133/2021),125,0.19,125,0.19,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b1eab5d01fbeac34,173,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.06,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Execução dos Contratos (arts. 115 a art. 123 da Lei nº 14.133/2021),,Execução dos Contratos (arts. 115 a art. 123 da Lei nº 14.133/2021),287,0.43,287,0.43,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
46b62dc9bc443968,174,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.07,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Alteração dos Contratos e dos Preços (art. 124 a 136 da Lei nº 14.133/2021),,Alteração dos Contratos e dos Preços (art. 124 a 136 da Lei nº 14.133/2021),259,0.39,259,0.39,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3fbce278c09d02bc,175,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.08,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Hipóteses de Extinção dos Contratos (arts. 137 a 139 da Lei nº 14.133/2021),,Hipóteses de Extinção dos Contratos (arts. 137 a 139 da Lei nº 14.133/2021),202,0.3,202,0.3,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3910e215e473fd1d,176,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.09,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Recebimento do Objeto do Contrato (art. 140 da Lei nº 14.133/2021),,Recebimento do Objeto do Contrato (art. 140 da Lei nº 14.133/2021),31,0.05,31,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1302b572579bdfd4,177,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.10,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Pagamentos (arts. 141 a 146 da Lei nº 14.133/2021),,Pagamentos (arts. 141 a 146 da Lei nº 14.133/2021),16,0.02,16,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b92d504a9b627cb0,178,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.11,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Nulidade dos Contratos (arts. 147 a 150 da Lei nº 14.133/2021),,Nulidade dos Contratos (arts. 147 a 150 da Lei nº 14.133/2021),17,0.03,17,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
bfb54e939e798488,179,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04.12,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),Meios Alternativos de Resolução de Controvérsias (arts. 151 a 154 da Lei nº 14.133/2021),,Meios Alternativos de Resolução de Controvérsias (arts. 151 a 154 da Lei nº 14.133/2021),6,0.01,6,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
fe40944af8ca3003,181,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.05.01,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Irregularidades (arts. 155 a 173 da Lei nº 14.133/2021),Infrações e Sanções Administrativas (arts. 155 a 163 da Lei nº 14.133/2021),,Infrações e Sanções Administrativas (arts. 155 a 163 da Lei nº 14.133/2021),135,0.2,135,0.2,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
adf1353212b0aec7,182,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.05.02,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Irregularidades (arts. 155 a 173 da Lei nº 14.133/2021),"Impugnações, Pedidos de Esclarecimento e Recursos (arts. 164 a 168 da Lei nº 14.133/2021)",,"Impugnações, Pedidos de Esclarecimento e Recursos (arts. 164 a 168 da Lei nº 14.133/2021)",65,0.1,65,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
29f8f4bdc3b7f126,183,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.05.03,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Irregularidades (arts. 155 a 173 da Lei nº 14.133/2021),Controle das Contratações (arts. 169 a 173 da Lei nº 14.133/2021),,Controle das Contratações (arts. 169 a 173 da Lei nº 14.133/2021),34,0.05,34,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
cc21a3bd3c5694a4,185,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.06.01,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Disposições Gerais (arts. 174 a 194 da Lei nº 14.133/2021),Portal Nacional de Contratações Públicas - PNCP (arts. 174 a 176 da Lei nº 14.133/2021),,Portal Nacional de Contratações Públicas - PNCP (arts. 174 a 176 da Lei nº 14.133/2021),4,0.01,4,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
427622360b785045,186,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.06.02,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Disposições Gerais (arts. 174 a 194 da Lei nº 14.133/2021),Alterações Legislativas (arts. 177 a 180 da Lei nº 14.133/2021),,Alterações Legislativas (arts. 177 a 180 da Lei nº 14.133/2021),1,0.0,1,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
acc79ea80bcea5ab,187,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.06.03,3,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Disposições Gerais (arts. 174 a 194 da Lei nº 14.133/2021),Disposições Transitórias e Finais (arts. 181 a 194 da Lei nº 14.133/2021),,Disposições Transitórias e Finais (arts. 181 a 194 da Lei nº 14.133/2021),25,0.04,25,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
384f62ee2d8f9823,232,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.01.01,3,Acesso à Informação,Lei nº 12.527/2011 - Lei de Acesso à Informação,Disposições Gerais (arts. 1º a 5º da Lei nº 12.527/2011),,Disposições Gerais (arts. 1º a 5º da Lei nº 12.527/2011),93,0.14,93,0.14,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
e2fbff39876a791d,233,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.01.02,3,Acesso à Informação,Lei nº 12.527/2011 - Lei de Acesso à Informação,Do Acesso a Informações e da sua Divulgação (arts. 6º a 9º da Lei nº 12.527/2011),,Do Acesso a Informações e da sua Divulgação (arts. 6º a 9º da Lei nº 12.527/2011),82,0.12,82,0.12,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
88dce1647145d3f3,234,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.01.03,3,Acesso à Informação,Lei nº 12.527/2011 - Lei de Acesso à Informação,Do Procedimento de Acesso à Informação (arts. 10 a 20 da Lei nº 12.527/2011),,Do Procedimento de Acesso à Informação (arts. 10 a 20 da Lei nº 12.527/2011),96,0.14,96,0.14,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
9acce2d0e759983b,235,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.01.04,3,Acesso à Informação,Lei nº 12.527/2011 - Lei de Acesso à Informação,Das Restrições de Acesso à Informação (arts. 21 a 31 da Lei nº 12.527/2011),,Das Restrições de Acesso à Informação (arts. 21 a 31 da Lei nº 12.527/2011),137,0.21,137,0.21,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
f0724d2472600f34,236,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.01.05,3,Acesso à Informação,Lei nº 12.527/2011 - Lei de Acesso à Informação,Das Responsabilidades (arts. 32 a 34 da Lei nº 12.527/2011),,Das Responsabilidades (arts. 32 a 34 da Lei nº 12.527/2011),16,0.02,16,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
49e6fabb141a13d3,237,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.01.06,3,Acesso à Informação,Lei nº 12.527/2011 - Lei de Acesso à Informação,Das Disposições Finais e Transitórias (arts. 35 a 47 da Lei nº 12.527/2011),,Das Disposições Finais e Transitórias (arts. 35 a 47 da Lei nº 12.527/2011),7,0.01,7,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
70737a0bb82d28cf,238,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.01.07,3,Acesso à Informação,Lei nº 12.527/2011 - Lei de Acesso à Informação,Tópicos Mesclados da Lei nº 12.527/2011,,Tópicos Mesclados da Lei nº 12.527/2011,40,0.06,40,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
35e16e6d4f2652f7,0,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),,0,,,,,Direito Constitucional (CF/1988 e Doutrina),15063,22.56,15063,22.56,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3cf643fa1cd0a5bf,1,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),01,1,Teoria do Direito Constitucional,,,,Teoria do Direito Constitucional,1572,2.35,1572,2.35,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
9967428163ba8aa1,14,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),02,1,Dos Princípios Fundamentais da Constituição (arts. 1º a 4º da CF/1988),,,,Dos Princípios Fundamentais da Constituição (arts. 1º a 4º da CF/1988),290,0.43,290,0.43,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1d1174aed059b3a7,15,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03,1,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),,,,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),3155,4.73,3155,4.73,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
62ce0a9b8103451c,40,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),04,1,Da Organização do Estado (arts. 18 a 43 da CF/1988),,,,Da Organização do Estado (arts. 18 a 43 da CF/1988),2209,3.31,2209,3.31,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8f3211e548eba810,53,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05,1,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),,,,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),3710,5.56,3710,5.56,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
93305886323a6675,117,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),06,1,Defesa do Estado e das Instituições Democráticas (arts. 136 a 144 da CF/1988),,,,Defesa do Estado e das Instituições Democráticas (arts. 136 a 144 da CF/1988),385,0.58,385,0.58,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
4ada72031fb48777,121,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07,1,Tributação e Orçamento (arts. 145 a 169 da CF/1988),,,,Tributação e Orçamento (arts. 145 a 169 da CF/1988),432,0.65,432,0.65,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d5efdde1f397dae2,133,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),08,1,Da Ordem Econômica e Financeira (arts. 170 a 192 da CF/1988),,,,Da Ordem Econômica e Financeira (arts. 170 a 192 da CF/1988),338,0.51,338,0.51,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
